,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power
5165,Maruti Swift Dzire VDI,2013,525000,116000,1,1,0,1,23.4,1248.0,74.0
5166,Fiat Grande Punto EVO 1.2 Dynamic,2015,350000,60000,0,1,0,2,15.8,1172.0,67.1
5167,Maruti Swift Dzire ZDi,2008,320000,175802,1,1,0,2,19.3,1248.0,73.9
5168,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006,450000,192000,1,1,0,3,12.8,2494.0,102.0
5169,Volkswagen Vento Petrol Trendline,2011,227000,73840,0,1,0,0,15.04,1598.0,103.6
5170,Mahindra Bolero DI DX 8 Seater,2011,325000,162000,1,1,0,1,13.6,2523.0,63.0
5171,Datsun RediGO AMT 1.0 S,2018,275000,20000,0,1,1,0,23.0,999.0,67.0
5172,Hyundai Grand i10 Magna,2013,300000,75000,0,1,0,2,18.9,1197.0,82.0
5173,Mahindra Scorpio SLE BSIII,2011,400000,320000,1,1,0,2,12.05,2179.0,120.0
5174,Volkswagen Vento 1.5 TDI Highline,2015,550000,120000,1,1,0,1,20.34,1498.0,103.2
5175,Skoda Rapid Monte Carlo 1.5 TDI AT BSIV,2017,900000,40000,1,1,1,0,21.66,1498.0,108.6
5176,Maruti Alto LXi BSIII,2010,165000,20000,0,1,0,0,19.7,796.0,46.3
5177,Hyundai EON Magna Plus,2014,210000,70000,0,1,0,0,21.1,814.0,55.2
5178,Renault Duster 110PS Diesel RxL Explore,2016,650000,30000,1,1,0,0,19.64,1461.0,108.45
5179,Mahindra XUV500 W8 2WD,2014,680000,120000,1,1,0,0,15.1,2179.0,140.0
5180,Renault KWID 1.0 RXT BSIV,2019,390000,25000,0,1,0,0,23.01,999.0,67.0
5181,Renault KWID RXL,2016,260000,80000,0,1,0,0,25.17,799.0,53.3
5182,Maruti Swift Dzire VXI,2013,450000,67000,0,1,0,0,19.1,1197.0,85.8
5183,Hyundai i10 Era,2008,130000,120000,0,1,0,1,19.81,1086.0,68.05
5184,Maruti Vitara Brezza ZDi,2019,890000,9000,1,1,0,0,24.3,1248.0,88.5
5185,Toyota Land Cruiser Prado VX L,2014,3500000,60000,1,1,1,0,11.0,2982.0,170.3
5186,Honda City i DTEC VX,2014,750000,80000,1,1,0,1,25.1,1498.0,98.6
5187,Chevrolet Tavera Neo LS B3 - 10 seats BSIII,2011,350000,120000,1,1,0,1,12.2,2499.0,80.0
5188,Honda Civic ZX,2019,2000000,24857,0,0,1,4,16.5,1799.0,139.46
5189,Hyundai EON 1.0 Era Plus,2017,270000,26442,0,1,0,0,20.3,998.0,68.05
5190,Maruti Ertiga BSIV VXI,2017,700000,35000,0,1,0,0,17.5,1373.0,91.1
5191,Maruti Alto LXi,2010,130000,28000,0,1,0,1,19.7,796.0,46.3
5192,Maruti Ertiga ZDI,2015,650000,80000,1,1,0,0,20.77,1248.0,88.8
5193,Maruti Alto LX,2005,55000,39000,0,1,0,0,19.7,796.0,46.3
5194,Maruti Wagon R AMT VXI Plus,2017,475000,20000,0,1,1,0,20.51,998.0,67.0
5195,Nissan Sunny Diesel XL,2013,325000,50000,1,1,0,0,21.64,1461.0,84.8
5196,Honda Jazz 1.2 V AT i VTEC Privilege,2017,615000,40000,0,1,1,0,19.0,1199.0,88.7
5197,Hyundai Grand i10 Sportz,2015,390000,15000,0,1,0,0,18.9,1197.0,82.0
5198,Maruti Swift AMT ZXI Plus BSIV,2019,650000,15000,0,1,1,0,22.0,1197.0,81.8
5199,Maruti Swift VXI Optional,2015,440000,30000,0,1,0,0,20.4,1197.0,81.8
5200,Honda City i DTEC V,2014,600000,70000,1,1,0,0,26.0,1498.0,98.6
5201,Chevrolet Spark 1.0 LT,2012,170000,80000,0,1,0,0,16.2,995.0,62.1
5202,Mahindra Bolero 2011-2019 DI - AC BS III,2013,499000,80000,1,1,0,0,15.96,2523.0,63.0
5203,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1300000,120000,1,1,0,0,12.99,2494.0,100.6
5204,Hyundai Verna 1.6 CRDi S,2016,800000,80000,1,1,0,0,23.9,1582.0,126.2
5205,Maruti Swift VXI,2020,600000,5000,0,1,0,0,21.21,1197.0,81.8
5206,Honda Brio 1.2 E MT,2017,400000,50000,0,1,0,0,18.5,1198.0,86.8
5207,Maruti Swift Dzire VDI,2017,700000,65000,1,1,0,0,26.59,1248.0,74.0
5208,Maruti Baleno Alpha 1.3,2017,800000,35000,1,1,0,0,27.39,1248.0,74.0
5209,Honda Jazz 1.5 V i DTEC,2015,600000,90000,1,1,0,0,27.3,1498.0,98.6
5210,Maruti Swift VDI BSIV,2016,580000,100000,1,1,0,0,25.2,1248.0,74.0
5211,Renault KWID RXT,2016,350000,15000,0,1,0,0,25.17,799.0,53.3
5212,Ford Figo Diesel ZXI,2011,204999,147000,1,1,0,0,20.0,1399.0,68.0
5213,Mahindra XUV500 W10 2WD,2017,1350000,20000,1,1,0,0,16.0,2179.0,140.0
5214,Hyundai i20 Asta 1.4 CRDi (Diesel),2009,310000,120000,1,1,0,1,23.0,1396.0,90.0
5215,Toyota Innova 2.5 V Diesel 7-seater,2011,700000,250000,1,1,0,1,12.8,2494.0,102.0
5216,Ford Figo 1.5D Titanium Opt MT,2016,459999,69000,1,1,0,1,25.83,1498.0,99.0
5217,Maruti Ciaz ZDi Plus SHVS,2017,860000,80000,1,1,0,0,28.09,1248.0,88.5
5218,Hyundai i10 LPG,2012,275000,97000,3,1,0,2,19.0,1086.0,68.1
5219,Renault KWID RXT Optional,2016,390000,15000,0,1,0,0,25.17,799.0,53.3
5220,Maruti Alto LX BSIII,2005,110000,50800,0,0,0,1,19.7,796.0,46.3
5221,BMW 6 Series GT 630d Luxury Line,2018,5830000,30000,1,1,1,0,17.09,2993.0,261.4
5222,Hyundai Xcent 1.1 CRDi SX Option,2018,665000,40142,1,0,0,0,24.4,1120.0,71.0
5223,Hyundai i20 1.2 Asta,2019,721000,9400,0,0,0,0,18.6,1197.0,81.83
5224,Mahindra KUV 100 D75 K6 Plus 5Str,2016,390000,62000,1,0,0,0,25.32,1198.0,77.0
5225,Mahindra Thar CRDe,2019,975000,12584,1,0,0,0,16.55,2498.0,105.0
5226,Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019,685000,4300,0,0,0,0,18.6,1197.0,81.86
5227,Maruti Swift VXI,2019,595000,14548,0,0,0,0,21.21,1197.0,81.8
5228,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,900000,44772,1,0,0,1,23.0,1498.0,98.96
5229,Maruti Ertiga ZDI Plus,2018,950000,48500,1,0,0,0,25.47,1248.0,88.5
5230,Hyundai i20 2015-2017 Magna 1.2,2017,570000,28782,0,0,0,0,18.6,1197.0,81.83
5231,Hyundai i20 Asta 1.2,2018,700000,28451,0,0,0,0,18.6,1197.0,81.83
5232,Maruti Vitara Brezza ZDi,2018,910000,36500,1,0,0,0,24.3,1248.0,88.5
5233,Maruti Swift Dzire VDI Optional,2018,751000,44885,1,0,0,0,26.59,1248.0,74.0
5234,Tata Indica Vista Terra 1.4 TDI,2009,135000,110000,1,1,0,1,17.0,1405.0,71.0
5235,Hyundai Creta 1.6 SX Diesel,2017,975000,41000,1,0,0,0,20.5,1582.0,126.2
5236,Maruti Ertiga SHVS VDI,2019,925000,50000,1,0,0,0,24.52,1248.0,88.5
5237,Maruti Ertiga ZDI,2016,725000,66000,1,0,0,0,20.77,1248.0,88.8
5238,Maruti Ertiga VDI,2013,550000,65000,1,0,0,0,20.77,1248.0,88.76
5239,Hyundai i20 Diesel Asta Option,2014,550000,76000,1,0,0,0,22.54,1396.0,88.73
5240,Toyota Innova 2.5 V Diesel 7-seater,2013,750000,95000,1,0,0,0,12.8,2494.0,102.0
5241,Honda City 1.5 V MT,2013,475000,55000,0,0,0,1,17.0,1497.0,118.0
5242,Datsun GO Plus T,2017,325000,65000,0,0,0,0,19.02,1198.0,67.05
5243,Maruti Ertiga VDI,2017,725000,76000,1,0,0,0,25.47,1248.0,88.5
5244,Maruti Ertiga VXI,2018,775000,47000,0,0,0,1,16.02,1373.0,93.7
5245,Maruti Swift Dzire VDI,2017,625000,70000,1,0,0,0,23.4,1248.0,74.0
5246,Maruti Swift ZDi,2014,470000,89000,1,0,0,0,22.9,1248.0,74.0
5247,Toyota Innova Crysta 2.4 VX MT,2017,1750000,98000,1,0,0,0,13.68,2393.0,147.51
5248,Toyota Innova Crysta 2.4 VX MT,2016,1650000,90000,1,0,0,0,13.68,2393.0,147.51
5249,Maruti Swift VDI,2013,380000,57000,1,1,0,0,22.9,1248.0,74.0
5250,Maruti Swift Dzire VDI,2017,650000,70000,1,1,0,0,26.59,1248.0,74.0
5251,Hyundai EON Era Plus,2016,275000,49200,0,1,0,0,21.1,814.0,55.2
5252,Honda Civic 1.8 V MT,2009,220000,125000,0,1,0,1,13.5,1799.0,130.0
5253,Hyundai i10 Era,2008,200000,60000,0,1,0,1,19.81,1086.0,68.05
5254,Maruti Eeco 5 Seater AC BSIV,2015,315000,120000,0,1,0,1,15.37,1196.0,73.0
5255,Maruti Alto LXI,2004,90000,110000,0,1,0,2,19.7,796.0,46.3
5256,Maruti Wagon R LXI Minor,2007,120000,70000,0,1,0,1,18.9,1061.0,67.0
5257,Maruti Wagon R LXI,2006,90000,168000,0,1,0,1,18.9,998.0,67.1
5258,Mahindra XUV500 W10 2WD,2018,1500000,30000,1,1,0,0,16.0,2179.0,140.0
5259,Hyundai Grand i10 CRDi Sportz,2015,370000,60000,1,1,0,0,24.0,1120.0,70.0
5260,Maruti Swift VDI BSIV,2016,595000,131111,1,1,0,0,25.2,1248.0,74.0
5261,Mahindra Renault Logan 1.5 DLE Diesel,2007,150000,120000,1,1,0,1,19.2,1461.0,65.0
5262,Maruti Swift Dzire VDi,2012,400000,58400,1,1,0,1,19.3,1248.0,73.9
5263,Maruti Alto K10 VXI Airbag,2016,310000,23400,0,1,0,1,23.95,998.0,67.1
5264,Maruti Celerio VXI MT BSIV,2018,385000,50000,0,1,0,0,23.1,998.0,67.04
5265,Mahindra XUV500 W8 2WD,2014,750000,90000,1,1,0,0,15.1,2179.0,140.0
5266,Hyundai Santro Sportz AMT BSIV,2019,521000,3010,0,1,1,0,20.3,1086.0,68.0
5267,Tata Manza Aqua Quadrajet BS IV,2010,180000,80000,1,1,0,0,21.12,1248.0,88.8
5268,Ford Fiesta EXi 1.4 TDCi Ltd,2011,220000,155000,1,1,0,1,17.8,1399.0,68.0
5269,Maruti 800 AC,1998,40000,70000,0,1,0,1,16.1,796.0,37.0
5270,Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,540000,4000,0,1,0,0,18.9,1197.0,81.86
5271,Maruti Alto LXi BSIII,2007,140000,35000,0,1,0,1,19.7,796.0,46.3
5272,Maruti Zen VXI,2003,200000,121000,0,1,0,0,17.3,993.0,60.0
5273,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,650000,110000,1,1,0,1,22.77,1498.0,98.59
5274,Ford Fiesta 1.4 SXi TDCi ABS,2010,229999,170000,1,1,0,1,17.8,1399.0,68.0
5275,Maruti Swift Vdi BSIII,2010,305000,175000,1,1,0,2,17.8,1248.0,75.0
5276,Ford Fiesta 1.4 ZXi TDCi LE,2008,200000,163000,1,1,0,0,17.8,1399.0,68.0
5277,Ford Fiesta 1.4 ZXi TDCi ABS,2008,200000,163000,1,1,0,0,17.8,1399.0,68.0
5278,Mahindra Xylo D2 BS IV,2010,465000,77088,1,1,0,0,14.0,2489.0,95.0
5279,Nissan Micra Diesel XV,2011,210000,110000,1,1,0,2,23.08,1461.0,63.1
5280,Mahindra Bolero 2011-2019 SLX,2016,570000,136511,1,1,0,0,15.96,2523.0,62.1
5281,Maruti Ertiga ZXI,2015,570000,80000,0,1,0,0,16.02,1373.0,93.7
5282,Maruti Ertiga ZXI,2015,650000,60000,0,1,0,0,16.02,1373.0,93.7
5283,Maruti Swift Dzire ZXI,2016,620000,36000,0,1,0,0,20.85,1197.0,83.14
5284,Maruti Wagon R VXI BS IV,2012,250000,65000,0,1,0,1,18.9,998.0,67.1
5285,BMW X1 sDrive20d,2011,1000000,50000,1,1,1,0,17.05,1995.0,184.0
5286,Maruti Wagon R Duo Lxi,2012,300000,60000,3,1,0,0,26.2,998.0,58.2
5287,Fiat Grande Punto 1.3 Emotion (Diesel),2013,300000,82500,1,1,0,0,20.3,1248.0,75.0
5288,Ford EcoSport 1.5 Diesel Titanium BSIV,2018,810000,30000,1,1,0,1,23.0,1498.0,98.96
5289,Chevrolet Cruze LTZ,2011,270000,100000,1,1,0,2,18.3,1991.0,147.9
5290,Maruti Swift Dzire LDI Optional,2015,470000,70000,1,1,0,1,26.59,1248.0,74.0
5291,Tata Zest Quadrajet 1.3 XT,2017,400000,85000,1,1,0,0,20.65,1248.0,88.7
5292,Maruti Wagon R Stingray VXI,2014,300000,60000,0,1,0,1,20.51,998.0,67.04
5293,Maruti Alto 800 Base,2015,170000,20000,0,1,0,2,22.74,796.0,47.3
5294,Renault Duster 110PS Diesel RXZ Optional with Nav,2014,455999,80000,1,1,0,0,19.01,1461.0,108.45
5295,Mahindra Xylo D2,2009,121000,100000,1,1,0,1,13.0,2489.0,95.0
5296,Maruti Vitara Brezza VDi Option,2016,650000,80000,1,1,0,1,24.3,1248.0,88.5
5297,Tata Bolt Revotron XE,2017,350000,35000,0,1,0,0,17.57,1193.0,88.7
5298,Chevrolet Beat Diesel,2013,125000,139000,1,1,0,0,25.44,936.0,57.6
5299,Maruti Alto AX,2005,80000,90000,0,1,1,1,19.7,796.0,46.3
5300,Honda City 2017-2020 GXi,2008,250000,100000,0,1,0,0,17.7,1497.0,78.0
5301,Volkswagen Vento Diesel Trendline,2011,225000,90000,1,1,0,0,20.54,1598.0,103.6
5302,Mahindra Bolero SLX,2007,215000,105000,1,1,0,1,13.6,2523.0,63.0
5303,Hyundai Xcent 1.2 CRDi E Plus,2017,450000,40000,1,1,0,1,25.4,1186.0,73.97
5304,Hyundai Xcent 1.2 VTVT S,2017,509999,90000,0,1,0,0,20.14,1197.0,81.86
5305,Maruti Alto 800 LXI,2015,245000,36710,0,1,0,1,22.74,796.0,47.3
5306,Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,2016,620000,28180,1,0,0,0,23.65,1248.0,88.5
5307,Tata Harrier XZ BSIV,2019,1700000,15000,1,1,0,0,17.0,1956.0,138.1
5308,Datsun GO Plus T VDC,2019,590000,4000,0,1,0,0,19.72,1198.0,67.0
5309,Maruti Ritz VDi,2014,370000,30000,1,1,0,0,23.2,1248.0,73.94
5310,Maruti Swift VXI,2013,350000,15000,0,1,0,0,18.6,1197.0,85.8
5311,Maruti Baleno Alpha 1.2,2017,580000,20000,0,1,0,0,21.4,1197.0,83.1
5312,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,450000,56000,0,1,0,0,18.9,1197.0,81.86
5313,Hyundai i20 Active 1.2 S,2017,600000,19000,0,1,0,0,17.19,1197.0,81.86
5314,Ford Endeavour 2.2 Titanium AT 4X2,2016,2400000,30000,1,1,1,0,12.62,2198.0,158.0
5315,Hyundai i20 1.2 Magna Executive,2017,450000,70000,0,1,0,0,18.6,1197.0,81.83
5316,Tata Indigo CS LX (TDI) BS III,2009,150000,30000,1,1,0,0,19.09,1396.0,69.0
5317,Maruti Eeco 5 Seater AC BSIV,2019,400000,15000,0,1,0,0,15.37,1196.0,73.0
5318,Maruti Alto 800 LXI,2013,185000,85000,0,1,0,0,22.74,796.0,47.3
5319,Maruti Swift AMT VXI,2018,625000,50000,0,1,1,0,22.0,1197.0,81.8
5320,Hyundai i20 Active SX Petrol,2019,700000,20000,0,1,0,0,17.19,1197.0,81.86
5321,Maruti Wagon R VXI Optional,2017,390000,25000,0,1,0,0,20.51,998.0,67.04
5322,Tata Nexon 1.2 Revotron XM,2018,625000,25000,0,1,0,0,17.0,1198.0,108.5
5323,Maruti Swift Dzire VXI,2014,400000,50000,0,1,0,0,19.1,1197.0,85.8
5324,Hyundai i20 1.4 CRDi Asta,2011,380000,150000,1,1,0,3,23.0,1396.0,90.0
5325,Toyota Corolla Altis 1.8 VL AT,2009,400000,90000,0,1,1,0,14.53,1794.0,138.1
5326,Tata Zest Revotron 1.2T XMS,2019,620000,100000,0,1,0,0,17.57,1193.0,88.7
5327,Ford Fiesta Classic 1.4 SXI Duratorq,2008,190000,180000,1,1,0,1,17.8,1399.0,67.0
5328,Maruti Alto 800 LXI,2013,210000,50000,0,1,0,1,22.74,796.0,47.3
5329,Maruti Ritz VDi,2012,270000,80000,1,1,0,2,23.2,1248.0,73.94
5330,Maruti Zen Std,1999,45000,100000,0,1,0,2,17.3,993.0,60.0
5331,Hyundai EON D Lite Plus,2014,220000,93000,0,1,0,1,21.1,814.0,55.2
5332,Mahindra Bolero 2011-2019 DI - AC BS III,2014,550000,11500,1,1,0,0,15.96,2523.0,63.0
5333,Hyundai i20 Asta 1.2,2013,370000,120000,0,1,0,0,18.5,1197.0,82.85
5334,Mahindra Xylo D2 Maxx,2015,650000,50000,1,1,0,0,14.95,2489.0,93.7
5335,Honda City V MT,2012,550000,120000,0,1,0,0,16.8,1497.0,116.3
5336,Ford Fiesta 1.4 SXi TDCi ABS,2010,225000,100000,1,1,0,1,17.8,1399.0,68.0
5337,Maruti 800 Std,2004,40000,57000,0,1,0,1,16.1,796.0,37.0
5338,Hyundai EON Era Plus,2016,280000,60000,0,1,0,0,21.1,814.0,55.2
5339,Ford Figo Aspire 1.5 Ti-VCT Titanium,2017,570000,44077,0,0,1,0,17.01,1499.0,110.5
5340,Maruti Alto 800 LXI,2017,290000,90000,0,1,0,1,24.7,796.0,47.3
5341,Hyundai i20 Active 1.4 S,2018,720000,50000,1,1,0,1,21.19,1396.0,88.73
5342,Ford EcoSport 1.5 TDCi Trend Plus BSIV,2017,800000,60000,1,1,0,0,22.77,1498.0,98.59
5343,Hyundai i10 Era,2012,265000,20000,0,1,0,2,19.81,1086.0,68.05
5344,Maruti Alto LX BSIII,2010,135000,90000,0,1,0,2,19.7,796.0,46.3
5345,Ford Figo 1.5D Ambiente MT,2016,350000,70000,1,1,0,1,25.83,1498.0,99.0
5346,Chevrolet Enjoy 1.3 TCDi LS 8,2016,490000,80000,1,1,0,0,18.2,1248.0,73.74
5347,Hyundai Verna 1.6 SX,2012,450000,72000,1,1,0,1,22.32,1582.0,126.32
5348,Mahindra Scorpio 1.99 S8,2016,950000,50000,1,1,0,0,15.4,1997.0,120.0
5349,Maruti Swift Dzire ZXi,2012,355000,90000,0,1,0,1,17.5,1298.0,85.8
5350,Hyundai Elite i20 Petrol Asta,2019,700000,17000,0,1,0,0,18.6,1197.0,81.86
5351,Mahindra Scorpio VLX 2WD BSIII,2012,459999,70000,1,1,0,0,12.05,2179.0,120.0
5352,Volkswagen Polo Diesel Highline 1.2L,2012,350000,74000,1,1,0,1,22.07,1199.0,73.9
5353,Maruti Alto LX BSIII,2006,85000,60000,0,1,0,1,19.7,796.0,46.3
5354,Maruti Alto 800 LX,2016,290000,15000,0,1,0,0,22.74,796.0,47.3
5355,Honda WR-V i-DTEC VX,2019,1000000,72000,1,1,0,0,25.5,1498.0,98.6
5356,Tata Indica V2 LSi,2008,85000,25000,0,1,0,1,16.84,1193.0,64.4
5357,Maruti Alto LXI,2003,65000,114000,0,1,0,0,19.7,796.0,46.3
5358,Honda City 1.5 EXI,2005,75000,120000,0,1,0,0,13.0,1493.0,100.0
5359,Skoda Octavia Ambiente 1.9 TDI MT,2003,100000,250000,1,1,0,1,18.7,1896.0,66.0
5360,Tata Indica Vista Terra 1.4 TDI,2009,170000,55768,1,1,0,0,17.0,1405.0,71.0
5361,Hyundai Grand i10 1.2 Kappa Magna AT,2017,525000,40000,0,1,1,0,18.9,1197.0,81.86
5362,Maruti Wagon R LXI,2020,265000,70000,0,1,0,1,21.79,998.0,67.05
5363,Tata Tigor 1.2 Revotron XZ,2018,459999,50000,0,1,0,0,20.3,1199.0,84.0
5364,Maruti Alto K10 VXI,2017,250000,20000,0,1,0,0,23.95,998.0,67.05
5365,Maruti Swift Dzire VDI,2013,395000,70000,1,1,0,1,23.4,1248.0,74.0
5366,Hyundai Grand i10 Asta Option,2014,375000,60000,0,1,0,0,18.9,1197.0,82.0
5367,Tata Indica Vista Aqua 1.4 TDI,2009,120000,120000,1,1,0,0,17.0,1405.0,71.0
5368,Maruti Ritz VDi,2011,290000,110000,1,1,0,1,21.1,1248.0,73.9
5369,Tata Tiago 1.2 Revotron XZ,2017,409999,60000,0,1,0,0,23.84,1199.0,84.0
5370,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2009,200000,30000,0,1,0,0,16.5,995.0,63.0
5371,Skoda Rapid 1.5 TDI Ambition BSIV,2018,900000,35000,1,1,0,0,21.13,1498.0,108.6
5372,Maruti 800 Std,2003,50000,50000,0,1,0,2,16.1,796.0,37.0
5373,Renault Duster 110PS Diesel RxZ,2012,450000,100000,1,1,0,0,19.01,1461.0,108.45
5374,Mahindra XUV500 W8 4WD,2012,650000,80000,1,1,0,2,15.1,2179.0,140.0
5375,Volkswagen CrossPolo 1.5 TDI,2014,300000,84000,1,1,0,1,20.14,1498.0,88.5
5376,Ford Fiesta 1.5 TDCi Ambiente,2014,425000,60000,1,1,0,0,25.01,1498.0,89.75
5377,Maruti Zen VXI,1998,55000,50000,0,1,0,1,17.3,993.0,60.0
5378,Hyundai i10 Magna 1.2 iTech SE,2011,200000,60000,0,1,0,1,20.36,1197.0,78.9
5379,Mahindra XUV500 W10 2WD,2015,975000,100000,1,1,0,0,16.0,2179.0,140.0
5380,Mahindra Bolero 2011-2019 SLX,2013,450000,70000,1,1,0,0,15.96,2523.0,62.1
5381,Mahindra Bolero 2011-2019 ZLX,2014,600000,82500,1,1,0,1,15.96,2523.0,62.1
5382,Mahindra Bolero 2011-2019 Plus AC,2014,550000,76000,1,1,0,0,15.96,2523.0,62.1
5383,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2011,180000,87000,1,1,0,0,18.0,1248.0,75.0
5384,Mahindra Xylo E4,2010,300000,120000,1,1,0,0,14.0,2498.0,112.0
5385,Tata Zest Revotron 1.2T XM,2016,350000,70000,0,1,0,1,17.57,1193.0,88.7
5386,Maruti Swift Dzire VDI,2014,465000,90000,1,1,0,0,23.4,1248.0,74.0
5387,Tata Manza Aura (ABS) Quadrajet BS IV,2010,200000,188000,1,1,0,1,21.12,1248.0,88.8
5388,Chevrolet Enjoy TCDi LS 8 Seater,2014,350000,120000,1,1,0,1,18.2,1248.0,73.8
5389,Honda City i VTEC V,2015,650000,80000,0,1,0,0,17.4,1497.0,117.3
5390,Hyundai i10 Magna,2010,150000,123278,0,1,0,1,20.36,1197.0,78.9
5391,Honda City i DTEC V,2014,560000,100000,1,1,0,1,26.0,1498.0,98.6
5392,Hyundai i20 Active 1.4 SX with AVN,2015,625000,90000,1,1,0,0,21.19,1396.0,88.73
5393,Ford Figo Diesel Titanium,2012,220000,110000,1,1,0,0,20.0,1399.0,68.0
5394,Ford Figo Diesel Celebration Edition,2013,250000,110000,1,1,0,0,20.0,1399.0,68.1
5395,Tata Zest Quadrajet 1.3 XT,2018,575000,70000,1,1,0,0,20.65,1248.0,88.7
5396,Mahindra XUV500 W8 AWD,2015,1050000,65000,1,1,0,0,15.1,2179.0,140.0
5397,Jaguar XF 2.2 Litre Luxury,2015,3000000,70000,1,1,1,1,16.36,2179.0,187.7
5398,Tata New Safari DICOR 2.2 LX 4x2,2012,200000,90000,1,1,0,2,11.57,2179.0,138.1
5399,Maruti Alto 800 VXI,2016,262000,50000,0,1,0,0,22.74,796.0,47.3
5400,Hyundai EON Era Plus,2018,299000,33000,0,1,0,0,21.1,814.0,55.2
5401,Maruti Alto 800 LXI,2015,250000,26500,0,1,0,0,22.74,796.0,47.3
5402,Hyundai Santro Xing GLS,2011,140000,60000,0,1,0,3,17.92,1086.0,62.1
5403,Maruti Swift Dzire VDI,2013,360000,70000,1,1,0,2,23.4,1248.0,74.0
5404,Datsun GO A,2015,210000,80000,0,1,0,0,20.63,1198.0,67.06
5405,Hyundai i20 1.4 Sportz,2017,600000,60000,1,1,0,0,22.54,1396.0,88.73
5406,Skoda Fabia 1.2L Diesel Ambiente,2011,210000,100000,1,1,0,0,19.5,1199.0,75.0
5407,Volkswagen Vento Diesel Comfortline,2011,300000,80000,1,1,0,1,20.54,1598.0,103.6
5408,Hyundai Grand i10 Asta,2016,450000,35000,0,1,0,0,18.9,1197.0,82.0
5409,Ford Endeavour 3.2 Titanium AT 4X4,2018,3200000,35000,1,1,1,0,10.91,3198.0,197.0
5410,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,550000,10000,0,1,0,0,18.9,1197.0,81.86
5411,Tata Indica Vista Aura 1.3 Quadrajet (ABS),2011,100000,80000,1,1,0,0,18.0,1248.0,75.0
5412,Hyundai EON Era Plus,2012,185000,50000,0,1,0,1,21.1,814.0,55.2
5413,Maruti Wagon R LX BSIII,2006,80000,90000,0,1,0,1,17.3,1061.0,64.0
5414,Maruti Alto 800 VXI,2017,295000,80000,0,1,0,0,24.7,796.0,47.3
5415,Renault KWID Climber 1.0 MT,2017,360000,25000,0,1,0,0,23.01,999.0,67.0
5416,Maruti Alto K10 2010-2014 VXI,2014,210000,70000,0,1,0,0,20.92,998.0,67.1
5417,Hyundai Elite i20 Petrol CVT Magna Executive,2019,585000,80000,0,1,1,0,17.4,1197.0,81.86
5418,Volkswagen Polo Select 1.5 TDI Highline,2016,560000,50000,1,1,0,0,20.14,1498.0,88.7
5419,Honda City i DTEC S,2015,600000,70000,1,1,0,0,26.0,1498.0,98.6
5420,Datsun GO T BSIV,2017,330000,60000,0,1,0,0,20.63,1198.0,67.0
5421,Hyundai Verna VTVT 1.6 SX,2019,990000,15000,0,1,0,0,17.0,1591.0,121.3
5422,Toyota Etios Diesel TRD Sportivo,2012,300000,90000,1,1,0,0,23.59,1364.0,67.1
5423,Tata Nexon 1.2 Revotron XM,2018,650000,28000,0,1,0,0,17.0,1198.0,108.5
5424,Hyundai Elite i20 Sportz Plus CVT BSIV,2019,695000,20000,0,1,1,0,17.4,1197.0,81.86
5425,Hyundai Grand i10 CRDi Magna,2014,300000,60000,1,1,0,0,24.0,1120.0,70.0
5426,Maruti Alto 800 LXI,2015,270000,22000,0,1,0,0,22.74,796.0,47.3
5427,Tata New Safari DICOR 2.2 EX 4x2,2010,185000,70000,1,1,0,1,11.57,2179.0,138.1
5428,Chevrolet Sail Hatchback LT ABS,2013,200000,80000,1,1,0,0,22.1,1248.0,76.9
5429,Maruti Wagon R LXI CNG Optional,2019,459999,35000,2,1,0,0,26.6,998.0,58.16
5430,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,860000,60000,1,1,0,0,21.5,1497.0,108.5
5431,Tata Tiago 1.2 Revotron XE,2018,400000,20000,0,1,0,0,23.84,1199.0,84.0
5432,Maruti Ritz VDi,2013,240000,142000,1,1,0,1,23.2,1248.0,73.94
5433,Maruti Swift Dzire ZDI,2015,570000,72000,1,1,0,0,26.59,1248.0,74.0
5434,Ford EcoSport 1.5 Diesel Titanium BSIV,2018,850000,90000,1,1,0,0,23.0,1498.0,98.96
5435,Ford Figo Diesel Titanium,2011,155000,80000,1,1,0,2,20.0,1399.0,68.0
5436,Hyundai i20 1.4 CRDi Asta,2011,270000,125000,1,1,0,0,23.0,1396.0,90.0
5437,Maruti Ciaz ZXi Plus,2015,610000,33000,0,1,0,0,20.73,1373.0,91.1
5438,Hyundai Creta 1.6 CRDi SX Option,2015,1000000,50000,1,1,0,0,19.67,1582.0,126.2
5439,Mahindra Scorpio LX,2012,450000,120000,1,1,0,1,12.05,2179.0,120.0
